,id,name,nationality,sex,date_of_birth,height,weight,sport,gold,silver,bronze
1027,923891732,Hederson Estefani,BRA,male,1991-09-11,1.83,65.0,athletics,0.0,0.0,0.0
1028,927679644,Helah Jelagat Kiprop,KEN,female,1985-04-07,1.6,50.0,athletics,0.0,0.0,0.0
1029,823760024,Helalia Johannes,NAM,female,1980-08-13,1.65,46.0,athletics,0.0,0.0,0.0
1032,447903618,Hellen Onsando Obiri,KEN,female,1989-12-13,1.6,50.0,athletics,0.0,1.0,0.0
1034,814312572,Henricho Bruintjies,RSA,male,1993-07-16,1.79,72.0,athletics,0.0,0.0,0.0
1035,706752580,Henrik Ingebrigtsen,NOR,male,1991-02-24,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1037,378817615,Henry Frayne,AUS,male,1990-04-14,1.88,83.0,athletics,0.0,0.0,0.0
1038,196907702,Henryk Szost,POL,male,1982-01-20,1.86,70.0,athletics,0.0,0.0,0.0
1039,672188106,Hensley Paulina,NED,male,1993-06-26,1.82,77.0,athletics,0.0,0.0,0.0
1040,674181723,Hermenegildo Leite,ANG,male,2000-05-17,1.71,63.0,athletics,0.0,0.0,0.0
1042,11002844,Hicham Bouchicha,ALG,male,1989-05-19,1.82,64.0,athletics,0.0,0.0,0.0
1043,730005244,Hicham Sigueni,MAR,male,1993-01-30,1.72,61.0,athletics,0.0,0.0,0.0
1044,35937798,Higor Alves,BRA,male,1994-02-23,1.83,64.0,athletics,0.0,0.0,0.0
1045,718411923,Hilary Stellingwerff,CAN,female,1981-08-07,1.6,47.0,athletics,0.0,0.0,0.0
1046,668140506,Hillary Bor,USA,male,1989-11-22,1.71,52.0,athletics,0.0,0.0,0.0
1047,361521049,Hiroki Ogita,JPN,male,1987-12-30,1.86,80.0,athletics,0.0,0.0,0.0
1048,361129434,Hirooki Arai,JPN,male,1988-05-18,1.8,62.0,athletics,0.0,0.0,1.0
1049,327247777,Hisanori Kitajima,JPN,male,1984-10-16,1.71,55.0,athletics,0.0,0.0,0.0
1050,83035378,Hiskel Tewelde,ERI,male,1986-09-15,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1051,924061459,Hiwot Ayalew,ETH,female,1990-03-06,1.73,53.0,athletics,0.0,0.0,0.0
1052,789088022,Holder da Silva,GBS,male,1988-01-12,1.82,80.0,athletics,0.0,0.0,0.0
1053,859525144,Holly Bradshaw,GBR,female,1991-11-02,1.75,67.0,athletics,0.0,0.0,0.0
1054,196810717,Homiyu Tesfaye,GER,male,1993-06-23,1.84,64.0,athletics,0.0,0.0,0.0
1055,958706021,Hong Liu,CHN,female,1987-05-12,1.6,50.0,athletics,1.0,0.0,0.0
1056,172023688,Horacio Nava,MEX,male,1982-01-20,1.81,65.0,athletics,0.0,0.0,0.0
1057,281360452,Houleye Ba,MTN,female,1992-07-17,1.7,55.0,athletics,0.0,0.0,0.0
1059,893777759,Hrisoula Anagnostopoulou,GRE,female,1991-08-27,1.75,85.0,athletics,0.0,0.0,0.0
1060,834856987,Hristoforos Merousis,GRE,male,1982-03-22,1.78,72.0,athletics,0.0,0.0,0.0
1061,312441381,Hua Wilfried Koffi,CIV,male,1987-10-12,1.89,76.0,athletics,0.0,0.0,0.0
1064,362810248,Hugo de Sousa,BRA,male,1987-03-05,1.87,74.0,athletics,0.0,0.0,0.0
1065,825117534,Huihui Lyu,CHN,female,1989-06-26,1.71,70.0,athletics,0.0,0.0,0.0
1066,552569008,Huijun Lin,CHN,female,1993-02-01,1.7,59.0,athletics,0.0,0.0,0.0
1067,739082177,Hye-Gyong Kim,PRK,female,1993-03-09,1.53,42.0,athletics,0.0,0.0,0.0
1068,398649308,Hye-Song Kim,PRK,female,1993-03-09,1.53,42.0,athletics,0.0,0.0,0.0
1070,667171291,Hyunsub Kim,KOR,male,1985-05-31,1.77,61.0,athletics,0.0,0.0,0.0
1071,502834861,Hyvin Kiyeng Jepkemoi,KEN,female,1992-01-13,1.62,42.0,athletics,0.0,1.0,0.0
1073,49708578,Iga Baumgart,POL,female,1989-04-11,1.78,58.0,athletics,0.0,0.0,0.0
1076,877954587,Igor Glavan,UKR,male,1990-09-25,1.68,61.0,athletics,0.0,0.0,0.0
1077,358053477,Ihor Bodrov,UKR,male,1987-07-09,1.84,77.0,athletics,0.0,0.0,0.0
1078,644497938,Ihor Olefirenko,UKR,male,1990-03-14,1.86,70.0,athletics,0.0,0.0,0.0
1079,804961388,Ihor Russ,UKR,male,1988-09-08,1.74,62.0,athletics,0.0,0.0,0.0
1080,853990592,Ilham Tanui Ozbilen,TUR,male,1990-03-05,1.77,60.0,athletics,0.0,0.0,0.0
1081,647841374,Illias Fifa,ESP,male,1989-05-16,1.73,68.0,athletics,0.0,0.0,0.0
1082,169762981,Ilona Marhele,LAT,female,1986-04-05,1.64,50.0,athletics,0.0,0.0,0.0
1083,456650881,Ilya Tiapkin,KGZ,male,1991-08-02,1.6,65.0,athletics,0.0,0.0,0.0
1084,587168078,Iman Essa Jasim,BRN,female,1997-07-09,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1086,952258564,Inaki Gomez,CAN,male,1988-01-16,1.72,59.0,athletics,0.0,0.0,0.0
1087,601743503,Ines Henriques,POR,female,1980-05-01,1.56,45.0,athletics,0.0,0.0,0.0
1088,26427576,Ines Melchor,PER,female,1986-08-30,1.52,45.0,athletics,0.0,0.0,0.0
1089,771770373,Ingeborg Lovnes,NOR,female,1992-09-05,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1090,22127464,Inika McPherson,USA,female,1986-09-29,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1091,927315526,Inna Kashyna,UKR,female,1991-09-27,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1093,296869693,Irina Ektova,KAZ,female,1987-01-08,1.73,61.0,athletics,0.0,0.0,0.0
1095,696538108,Irina Smolnikova,KAZ,female,1980-07-21,1.63,55.0,athletics,0.0,0.0,0.0
1096,201635466,Irini Vasiliou,GRE,female,1990-03-18,1.69,58.0,athletics,0.0,0.0,0.0
1097,858423285,Irvette van Zyl,RSA,female,1987-07-05,1.69,53.0,athletics,0.0,0.0,0.0
1098,448533729,Iryna Gerashchenko,UKR,female,1995-03-10,1.81,61.0,athletics,0.0,0.0,0.0
1099,712655795,Iryna Klymets,UKR,female,1994-10-04,1.68,78.0,athletics,0.0,0.0,0.0
1100,586982382,Iryna Novozhylova,UKR,female,1986-01-07,1.75,90.0,athletics,0.0,0.0,0.0
1102,312836609,Iryna Vaskouskaya,BLR,female,1991-04-02,1.79,65.0,athletics,0.0,0.0,0.0
1103,25232668,Iryna Yakaltsevich,BLR,female,1993-01-26,1.66,60.0,athletics,0.0,0.0,0.0
1104,686113562,Isaac Korir,BRN,male,1990-08-26,1.88,59.0,athletics,0.0,0.0,0.0
1105,427843232,Isaac Makwala,BOT,male,1985-09-24,1.85,78.0,athletics,0.0,0.0,0.0
1106,231426919,Isaac Silafau,ASA,male,1990-10-05,1.75,68.0,athletics,0.0,0.0,0.0
1107,846218313,Isabelle Pedersen,NOR,female,1992-01-27,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1108,624395952,Isamu Fujisawa,JPN,male,1987-10-12,1.65,54.0,athletics,0.0,0.0,0.0
1109,887945521,Isiah Kiplangat Koech,KEN,male,1993-12-19,1.72,65.0,athletics,0.0,0.0,0.0
1110,181441933,Isidora Jimenez,CHI,female,1993-08-10,1.7,56.0,athletics,0.0,0.0,0.0
1111,938396110,Ismail Kamara,SLE,male,1997-02-14,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1112,886931188,Iuliia Andreeva,KGZ,female,1984-03-07,1.68,51.0,athletics,0.0,0.0,0.0
1113,734306362,Iuliia Olishevska,UKR,female,1989-02-02,1.67,60.0,athletics,0.0,0.0,0.0
1114,898570375,Ivan Banzeruk,UKR,male,1990-02-09,1.8,70.0,athletics,0.0,0.0,0.0
1115,784382414,Ivan Emilianov,MDA,male,1977-02-19,2.02,165.0,athletics,0.0,0.0,0.0
1116,98196983,Ivan Horvat,CRO,male,1993-08-17,1.83,73.0,athletics,0.0,0.0,0.0
1117,731072777,Ivan Ivanov,KAZ,male,1992-01-03,2.02,144.0,athletics,0.0,0.0,0.0
1119,337752893,Ivan Trotski,BLR,male,1976-05-27,1.72,62.0,athletics,0.0,0.0,0.0
1120,617539408,Ivan Tsikhan,BLR,male,1976-07-24,1.86,110.0,athletics,0.0,1.0,0.0
1121,177114501,Ivan Zaytsev,UZB,male,1988-11-07,1.92,95.0,athletics,0.0,0.0,0.0
1122,313918380,Ivana Spanovic,SRB,female,1990-05-10,1.76,65.0,athletics,0.0,0.0,1.0
1123,621283199,Ivet Lalova-Collio,BUL,female,1984-05-18,1.68,56.0,athletics,0.0,0.0,0.0
1124,440079091,Iveta Putalova,SVK,female,1988-03-24,1.73,60.0,athletics,0.0,0.0,0.0
1125,447718633,Ivona Dadic,AUT,female,1993-12-29,1.79,65.0,athletics,0.0,0.0,0.0
1126,958847456,Iwona Lewandowska,POL,female,1985-02-19,1.61,43.0,athletics,0.0,0.0,0.0
1127,324317073,Izmir Smajlaj,ALB,male,1993-03-29,1.95,86.0,athletics,0.0,0.0,0.0
1128,963470653,Izzet Safer,TUR,male,1990-07-10,1.78,74.0,athletics,0.0,0.0,0.0
1129,411708041,Jaak-Heinrich Jagor,EST,male,1990-05-11,1.9,80.0,athletics,0.0,0.0,0.0
1131,603033705,Jack Green,GBR,male,1991-10-06,1.93,78.0,athletics,0.0,0.0,0.0
1132,818815252,Jackie Baumann,GER,female,1995-08-24,1.73,58.0,athletics,0.0,0.0,0.0
1133,305555615,Jacko Gill,NZL,male,1994-12-20,1.89,120.0,athletics,0.0,0.0,0.0
1134,637078881,Jackson Kiprop,UGA,male,1986-10-20,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1135,144248521,Jacob Araptany,UGA,male,1994-02-11,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1136,194290880,Jacob Kiplimo,UGA,male,2000-11-14,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1137,807399236,Jacob Rozani,RSA,male,1988-01-24,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1138,899823544,Jade Lally,GBR,female,1987-03-30,1.82,88.0,athletics,0.0,0.0,0.0
1139,452242951,Jaheel Hyde,JAM,male,1997-02-02,1.8,74.0,athletics,0.0,0.0,0.0
1140,519260746,Jahvid Best,LCA,male,1989-01-30,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1141,300681433,Jailma de Lima,BRA,female,1986-12-31,1.74,65.0,athletics,0.0,0.0,0.0
1143,859145173,Jaime Quiyuch,GUA,male,1988-04-24,1.78,63.0,athletics,0.0,0.0,0.0
1144,93687880,Jaisha Orchatteri,IND,female,1983-05-23,1.54,43.0,athletics,0.0,0.0,0.0
1145,47754234,Jak Ali Harvey,TUR,male,1989-05-04,1.83,74.0,athletics,0.0,0.0,0.0
1147,63505242,Jakub Holusa,CZE,male,1988-02-20,1.83,72.0,athletics,0.0,0.0,0.0
1148,711962459,Jakub Jelonek,POL,male,1985-07-07,1.85,67.0,athletics,0.0,0.0,0.0
1149,566482718,Jakub Krzewina,POL,male,1989-10-10,1.82,79.0,athletics,0.0,0.0,0.0
1150,141908387,Jakub Vadlejch,CZE,male,1990-10-10,1.91,93.0,athletics,0.0,0.0,0.0
1151,118360942,Jamal Wilson,BAH,male,1988-09-01,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1152,595946076,James Dasaolu,GBR,male,1987-09-05,1.87,88.0,athletics,0.0,0.0,0.0
1153,871780908,James Ellington,GBR,male,1985-09-06,1.79,81.0,athletics,0.0,0.0,0.0
1154,487094967,James Nyang Chiengjiek,ROT,male,1992-03-02,1.79,59.0,athletics,0.0,0.0,0.0
1156,252455377,James Rendon,COL,male,1985-04-07,1.7,64.0,athletics,0.0,0.0,0.0
1157,745045178,Jamial Rolle,BAH,male,1980-08-16,1.74,70.0,athletics,0.0,0.0,0.0
1158,153070028,Jamile Samuel,NED,female,1992-04-24,1.68,59.0,athletics,0.0,0.0,0.0
1160,44393712,Jan Kudlicka,CZE,male,1988-04-29,1.84,82.0,athletics,0.0,0.0,0.0
1164,957642024,Jana Veldakova,SVK,female,1981-06-03,1.78,60.0,athletics,0.0,0.0,0.0
1165,947261546,Janay Deloach,USA,female,1985-10-12,1.66,58.0,athletics,0.0,0.0,0.0
1166,748137388,Jane Vongvorachoti,THA,female,1984-01-07,1.66,53.0,athletics,0.0,0.0,0.0
1167,896595402,Janeil Bellille,TTO,female,1989-06-18,1.63,59.0,athletics,0.0,0.0,0.0
1168,71008427,Janet Amponsah,GHA,female,1993-04-12,1.71,67.71773825809393,athletics,0.0,0.0,0.0
1169,633346217,Janieve Russell,JAM,female,1993-11-14,1.75,64.0,athletics,0.0,0.0,0.0
1170,565862528,Jared Jarvis,ANT,male,1994-08-29,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1171,541393183,Jared Tallent,AUS,male,1984-10-17,1.78,58.0,athletics,0.0,1.0,0.0
1172,586477204,Jared Ward,USA,male,1988-09-09,1.78,65.0,athletics,0.0,0.0,0.0
1173,35220711,Jarkko Kinnunen,FIN,male,1984-01-19,1.88,69.0,athletics,0.0,0.0,0.0
1175,598101856,Jaroslav Baba,CZE,male,1984-09-02,1.99,86.0,athletics,0.0,0.0,0.0
1177,573245976,Jarrin Solomon,TTO,male,1986-01-11,1.65,73.0,athletics,0.0,0.0,0.0
1178,357249315,Jarrion Lawson,USA,male,1994-05-06,1.88,78.0,athletics,0.0,0.0,0.0
1179,977628785,Jarryd Dunn,GBR,male,1992-01-30,1.84,74.0,athletics,0.0,0.0,0.0
1181,245188087,Jasmine Camacho-Quinn,PUR,female,1996-09-21,1.8,73.0,athletics,0.0,0.0,0.0
1183,744419570,Jason Rogers,SKN,male,1991-08-31,1.73,69.0,athletics,0.0,0.0,0.0
1185,850918376,Javere Bell,JAM,male,1992-09-20,1.83,77.0,athletics,0.0,0.0,0.0
1186,389108533,Javier Cienfuegos,ESP,male,1990-07-15,1.87,110.0,athletics,0.0,0.0,0.0
1187,942940677,Javier Culson,PUR,male,1984-07-25,2.0,82.0,athletics,0.0,0.0,0.0
1188,23901411,Javon Francis,JAM,male,1994-12-04,1.83,68.0,athletics,0.0,1.0,0.0
1189,25728763,Jaysuma Saidy Ndure,NOR,male,1984-01-01,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1190,350157840,Jazmin Sawyers,GBR,female,1994-05-21,1.6,61.0,athletics,0.0,0.0,0.0
1191,604309234,Jean Marie Okutu,ESP,male,1988-12-17,1.78,70.0,athletics,0.0,0.0,0.0
1192,376385376,Jeanelle Scheper,LCA,female,1994-11-21,1.78,42.0,athletics,0.0,0.0,0.0
1193,317188820,Jeanine Assani Issouf,FRA,female,1992-08-17,1.7,53.0,athletics,0.0,0.0,0.0
1194,555512079,Jeff Henderson,USA,male,1989-02-19,1.83,85.0,athletics,1.0,0.0,0.0
1195,553883529,Jeff Porter,USA,male,1985-11-27,1.83,86.0,athletics,0.0,0.0,0.0
1197,246975227,Jeffery Gibson,BAH,male,1990-08-15,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1199,936447868,Jeffrey Julmis,HAI,male,1987-09-30,1.85,79.0,athletics,0.0,0.0,0.0
1200,984151393,Jeffrey Riseley,AUS,male,1986-11-11,1.92,74.0,athletics,0.0,0.0,0.0
1201,870523852,Jehue Gordon,TTO,male,1991-12-15,1.88,81.0,athletics,0.0,0.0,0.0
1202,987915621,Jelena Prokopcuka,LAT,female,1976-09-21,1.68,52.0,athletics,0.0,0.0,0.0
1204,990787231,Jemima Jelagat Sumgong,KEN,female,1984-12-21,1.6,45.0,athletics,1.0,0.0,0.0
1205,898091953,Jenna Prandini,USA,female,1992-11-20,1.73,59.0,athletics,0.0,0.0,0.0
1207,657843784,Jennifer Dahlgren,ARG,female,1984-04-21,1.8,110.0,athletics,0.0,0.0,0.0
1208,117886185,Jennifer Frank Casanas,ESP,male,1978-10-18,1.87,117.0,athletics,0.0,0.0,0.0
1209,393564226,Jennifer Galais,FRA,female,1992-03-07,1.69,59.0,athletics,0.0,0.0,0.0
1210,225406139,Jennifer Madu,NGR,female,1994-09-23,1.68,65.0,athletics,0.0,0.0,0.0
1211,408612404,Jennifer Oeser,GER,female,1983-11-29,1.75,68.0,athletics,0.0,0.0,0.0
1212,500359548,Jennifer Simpson,USA,female,1986-08-23,1.66,53.0,athletics,0.0,0.0,1.0
1213,626745836,Jennifer Suhr,USA,female,1982-02-05,1.83,65.0,athletics,0.0,0.0,0.0
1215,868014010,Jennifer Wenth,AUT,female,1991-07-24,1.66,47.0,athletics,0.0,0.0,0.0
1216,159950160,Jenny Blundell,AUS,female,1994-05-09,1.63,49.0,athletics,0.0,0.0,0.0
1217,597803357,Jenny Elbe,GER,female,1990-04-18,1.8,64.0,athletics,0.0,0.0,0.0
1220,953566525,Jeong Eun Lee,KOR,female,1994-09-13,1.53,40.0,athletics,0.0,0.0,0.0
1221,974287219,Jereem Richards,TTO,male,1994-01-13,1.89,67.71773825809393,athletics,0.0,0.0,0.0
1222,357577386,Jeremy Dodson,SAM,male,1987-08-30,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1224,414345502,Jeremy Taiwo,USA,male,1990-01-15,1.94,90.0,athletics,0.0,0.0,0.0
1225,882400057,Jeroen D'Hoedt,BEL,male,1990-01-10,1.83,63.0,athletics,0.0,0.0,0.0
1226,428646755,Jessica Andrews,GBR,female,1992-10-01,1.68,52.0,athletics,0.0,0.0,0.0
1227,551853296,Jessica Augusto,POR,female,1981-11-08,1.62,44.0,athletics,0.0,0.0,0.0
1228,154587352,Jessica Draskau-Petersson,DEN,female,1977-09-08,1.7,62.0,athletics,0.0,0.0,0.0
1229,668056593,Jessica Ennis-Hill,GBR,female,1986-01-28,1.65,57.0,athletics,0.0,1.0,0.0
1230,742356145,Jessica Hancco,PER,female,1995-09-10,1.53,44.0,athletics,0.0,0.0,0.0
1231,481042981,Jessica Inchude,GBS,female,1996-03-25,1.75,81.0,athletics,0.0,0.0,0.0
1232,147271899,Jessica O'Connell,CAN,female,1989-02-10,1.58,48.0,athletics,0.0,0.0,0.0
1233,273050989,Jessica Thornton,AUS,female,1998-04-12,1.7,59.0,athletics,0.0,0.0,0.0
1234,210017406,Jessica Trengove,AUS,female,1987-08-15,1.66,52.0,athletics,0.0,0.0,0.0
1235,340837468,Jesus Espana,ESP,male,1978-08-21,1.68,59.0,athletics,0.0,0.0,0.0
1236,407205407,Jevaughn Minzie,JAM,male,1995-07-20,1.78,85.0,athletics,1.0,0.0,0.0
1239,507432041,Jhoanis Portilla,CUB,male,1990-07-24,1.82,76.0,athletics,0.0,0.0,0.0
1240,677554524,Jhon Perlaza,COL,male,1994-08-26,1.8,62.0,athletics,0.0,0.0,0.0
1242,801219490,Jianan Wang,CHN,male,1996-08-27,1.85,72.0,athletics,0.0,0.0,0.0
1243,167827568,Jidou El Moctar,MTN,male,1985-07-08,1.71,72.0,athletics,0.0,0.0,0.0
1244,155657317,Jie Shi Neo,SIN,female,1985-05-20,1.68,50.0,athletics,0.0,0.0,0.0
1245,900705990,Jie Yao,CHN,male,1990-09-21,1.88,85.0,athletics,0.0,0.0,0.0
1246,930912011,Jimmy Vicaut,FRA,male,1992-02-27,1.88,83.0,athletics,0.0,0.0,0.0
1247,526447222,Jin Wei Timothee Yap,SIN,male,1994-11-05,1.78,66.0,athletics,0.0,0.0,0.0
1249,350253517,Jinson Johnson,IND,male,1991-03-15,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1250,715756785,Jip Vastenburg,NED,female,1994-03-21,1.81,57.0,athletics,0.0,0.0,0.0
1251,482638625,Jiri Sykora,CZE,male,1995-01-20,1.9,91.0,athletics,0.0,0.0,0.0
1252,514339084,Jirina Ptacnikova,CZE,female,1986-05-20,1.73,68.0,athletics,0.0,0.0,0.0
1253,931051373,Jisna Mathew,IND,female,1999-01-07,1.56,45.0,athletics,0.0,0.0,0.0
1255,727390459,Joana Costa,BRA,female,1981-05-15,1.73,60.0,athletics,0.0,0.0,0.0
1256,951232651,Joanna Fiodorow,POL,female,1989-03-04,1.69,94.0,athletics,0.0,0.0,0.0
1257,215850400,Joanna Jozwik,POL,female,1991-01-30,1.69,53.0,athletics,0.0,0.0,0.0
1258,189833153,Joanna Linkiewicz,POL,female,1990-05-02,1.68,55.0,athletics,0.0,0.0,0.0
1260,279099654,Joanne Pavey,GBR,female,1973-09-20,1.63,50.0,athletics,0.0,0.0,0.0
1261,891766253,Joao Vieira,POR,male,1976-02-20,1.75,59.0,athletics,0.0,0.0,0.0
1262,343594006,Joao Vitor de Oliveira,BRA,male,1992-05-15,1.9,87.0,athletics,0.0,0.0,0.0
1264,525649911,Jodie Williams,GBR,female,1993-09-28,1.73,65.0,athletics,0.0,0.0,0.0
1265,251331480,Joe Kovacs,USA,male,1989-06-28,1.83,133.0,athletics,0.0,1.0,0.0
1266,772292752,Joel Baden,AUS,male,1996-02-01,1.9,70.0,athletics,0.0,0.0,0.0
1267,603523767,Joelle Sandrine Mbumi Nkouindjin,CMR,female,1986-05-25,1.7,63.0,athletics,0.0,0.0,0.0
1268,324305623,Joelma Sousa,BRA,female,1984-07-13,1.72,49.0,athletics,0.0,0.0,0.0
1269,292388497,Johannes Vetter,GER,male,1993-03-26,1.88,103.0,athletics,0.0,0.0,0.0
1270,764645021,John Ampomah,GHA,male,1990-07-11,1.91,100.0,athletics,0.0,0.0,0.0
1271,190324143,John Kibet Koech,BRN,male,1995-08-23,1.68,53.0,athletics,0.0,0.0,0.0
1272,592750184,John Murillo,COL,male,1984-07-13,1.86,85.0,athletics,0.0,0.0,0.0
1273,444015390,John Nunn,USA,male,1978-02-03,1.88,78.0,athletics,0.0,0.0,0.0
1274,373274768,John Ruuka,KIR,male,1995-08-13,1.64,64.0,athletics,0.0,0.0,0.0
1275,881559990,Johnathan Cabral,CAN,male,1992-12-31,1.9,84.0,athletics,0.0,0.0,0.0
1279,6885634,Jonathan Borlee,BEL,male,1988-02-22,1.8,69.0,athletics,0.0,0.0,0.0
1281,474793730,Jonathan Drack,MRI,male,1988-11-06,1.84,73.0,athletics,0.0,0.0,0.0
1282,664121704,Jonathan Rieckmann,BRA,male,1987-08-20,1.71,54.0,athletics,0.0,0.0,0.0
1285,543762791,Jordan Chipangama,ZAM,male,1988-11-12,1.73,53.0,athletics,0.0,0.0,0.0
1286,402518838,Jordan Mageo,ASA,female,1997-01-06,1.72,68.0,athletics,0.0,0.0,0.0
1287,339973873,Jordin Andrade,CPV,male,1992-05-05,1.82,77.0,athletics,0.0,0.0,0.0
1288,611217392,Joren Tromp,NED,male,1988-11-01,1.9,85.0,athletics,0.0,0.0,0.0
1289,21141252,Jorge Armando Ruiz,COL,male,1989-05-17,1.68,58.0,athletics,0.0,0.0,0.0
1290,178939509,Jorge Castelblanco,PAN,male,1987-09-23,1.69,58.0,athletics,0.0,0.0,0.0
1291,323103504,Jorge Vides,BRA,male,1992-11-24,1.92,74.0,athletics,0.0,0.0,0.0
1292,942961104,Jorge Y. Fernandez,CUB,male,1987-10-02,1.9,100.0,athletics,0.0,0.0,0.0
1294,742377387,Jose Alessandro Bagio,BRA,male,1981-04-16,1.72,63.0,athletics,0.0,0.0,0.0
1295,934177489,Jose Amado Garcia,GUA,male,1977-09-13,1.77,59.0,athletics,0.0,0.0,0.0
1297,44722554,Jose Carlos Herrera,MEX,male,1986-02-05,1.87,81.0,athletics,0.0,0.0,0.0
1298,733148726,Jose Carlos Moreira,BRA,male,1983-09-28,1.72,80.0,athletics,0.0,0.0,0.0
1299,515906781,Jose Ignacio Diaz,ESP,male,1979-11-22,1.68,67.0,athletics,0.0,0.0,0.0
1301,848550329,Jose Leonardo Montana,COL,male,1992-03-21,1.74,65.0,athletics,0.0,0.0,0.0
1302,64401943,Jose Leyver Ojeda,MEX,male,1985-11-12,1.64,60.0,athletics,0.0,0.0,0.0
1303,480752909,Jose Luis Gaspar,CUB,male,1995-08-25,1.88,72.0,athletics,0.0,0.0,0.0
1305,756729947,Jose Maria Raymundo,GUA,male,1993-09-01,1.56,49.0,athletics,0.0,0.0,0.0
1306,674292992,Jose Melendez,VEN,male,1993-05-19,1.7,70.0,athletics,0.0,0.0,0.0
1307,77380631,Jose Pena,VEN,male,1987-01-12,1.6,52.0,athletics,0.0,0.0,0.0
1308,846703092,Joshua Ilustre,GUM,male,1994-01-23,1.78,70.0,athletics,0.0,0.0,0.0
1309,894182503,Joshua Kiprui Cheptegei,UGA,male,1996-09-12,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1310,761016081,Joshua Robinson,AUS,male,1985-10-04,1.87,92.0,athletics,0.0,0.0,0.0
1312,123069531,Jovana de la Cruz,PER,female,1992-07-12,1.61,53.0,athletics,0.0,0.0,0.0
1313,85512245,Jozef Repcik,SVK,male,1986-08-03,1.9,72.0,athletics,0.0,0.0,0.0
1314,735807847,Juan Carlos Trujillo,GUA,male,1985-07-17,1.45,58.0,athletics,0.0,0.0,0.0
1315,322112942,Juan Manuel Cano,ARG,male,1987-12-12,1.68,60.0,athletics,0.0,0.0,0.0
1317,232537338,Juander Santos,DOM,male,1995-05-07,1.71,58.0,athletics,0.0,0.0,0.0
1318,851367696,Julia Fischer,GER,female,1990-04-01,1.92,98.0,athletics,0.0,0.0,0.0
1319,716093130,Julia Takacs,ESP,female,1989-06-29,1.71,53.0,athletics,0.0,0.0,0.0
1321,915650709,Julian Flugel,GER,male,1986-04-18,1.83,66.0,athletics,0.0,0.0,0.0
1322,118960924,Julian Jrummi Walsh,JPN,male,1996-09-18,1.75,75.0,athletics,0.0,0.0,0.0
1323,627630800,Julian Matthews,NZL,male,1988-07-21,1.84,70.0,athletics,0.0,0.0,0.0
1324,104075617,Julian Reus,GER,male,1988-04-29,1.76,76.0,athletics,0.0,0.0,0.0
1325,479350989,Julian Weber,GER,male,1994-08-29,1.91,98.0,athletics,0.0,0.0,0.0
1327,562282904,Juliana Paula dos Santos,BRA,female,1983-07-12,1.65,50.0,athletics,0.0,0.0,0.0
1329,757315970,Julien Watrin,BEL,male,1992-06-27,1.89,83.0,athletics,0.0,0.0,0.0
1330,950043572,Juliet Chekwel,UGA,female,1990-03-25,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1331,307667762,Juliet Itoya,ESP,female,1986-08-17,1.69,58.0,athletics,0.0,0.0,0.0
1332,356214385,Julio Cesar Salazar,MEX,male,1993-07-08,1.76,60.0,athletics,0.0,0.0,0.0
1333,429794805,Julio Cesar de Oliveira,BRA,male,1986-02-04,1.85,95.0,athletics,0.0,0.0,0.0
1334,352796479,Julius Yego,KEN,male,1989-01-04,1.75,94.0,athletics,0.0,1.0,0.0
1335,540684742,Jungsub Shim,KOR,male,1991-02-21,1.68,58.0,athletics,0.0,0.0,0.0
1336,957010520,Jurgen Themen,SUR,male,1985-10-26,1.75190041114664,67.71773825809393,athletics,0.0,0.0,0.0
1337,574761075,Justin Gatlin,USA,male,1982-02-10,1.86,80.0,athletics,0.0,1.0,0.0
1338,203006331,Justine Fedronic,FRA,female,1991-05-11,1.68,54.0,athletics,0.0,0.0,0.0
1339,768117731,Justine Palframan,RSA,female,1993-11-04,1.71,64.0,athletics,0.0,0.0,0.0
1341,627015913,Justyna Swiety,POL,female,1992-12-03,1.65,57.0,athletics,0.0,0.0,0.0
1343,47855369,Ka Bian,CHN,female,1993-01-05,1.82,115.0,athletics,0.0,0.0,0.0
